date,title,summary,url,source,text_for_nlp,is_tesla_related,is_musk_related
2023-11-05 10:01:25,Job Action Against Tesla Puts Sweden’s Unions in Spotlight,"The automaker’s mechanics in Sweden are striking for a collective agreement, and dockworkers say they will support the battle. Tesla is expected to join the talks on Monday.",https://www.nytimes.com/2023/11/05/business/economy/tesla-sweden-unions.html,NYT,"Job Action Against Tesla Puts Sweden’s Unions in Spotlight The automaker’s mechanics in Sweden are striking for a collective agreement, and dockworkers say they will support the battle. Tesla is expected to join the talks on Monday.",1,0
2023-11-07 21:07:32,Workers in Sweden Will Expand Strike Against Tesla,Swedish unions are joining in blockades and targeted strikes against the U.S. automaker over its refusal to sign a collective bargaining agreement with its mechanics.,https://www.nytimes.com/2023/11/07/world/europe/sweden-tesla-strike.html,NYT,Workers in Sweden Will Expand Strike Against Tesla Swedish unions are joining in blockades and targeted strikes against the U.S. automaker over its refusal to sign a collective bargaining agreement with its mechanics.,1,0
2023-11-10 00:00:00,"Elon Musk movie in the works at A24, with Darren Aronofsky slated to direct","A24 is developing a biopic about tech mogul Elon Musk set to be directed by Oscar-nominated filmmaker Darren Aronofsky, according to a source.",https://www.nbcnews.com/pop-culture/pop-culture-news/elon-musk-movie-works-a24-darren-aronofsky-slated-direct-rcna124628,NBC,"Elon Musk movie in the works at A24, with Darren Aronofsky slated to direct A24 is developing a biopic about tech mogul Elon Musk set to be directed by Oscar-nominated filmmaker Darren Aronofsky, according to a source.",0,1
2023-11-10 10:02:34,Man vs. Musk: A Whistleblower Creates Headaches for Tesla,An employee who was fired after expressing safety concerns leaked personnel records and sensitive data about driver-assistance software.,https://www.nytimes.com/2023/11/10/business/tesla-whistleblower-elon-musk.html,NYT,Man vs. Musk: A Whistleblower Creates Headaches for Tesla An employee who was fired after expressing safety concerns leaked personnel records and sensitive data about driver-assistance software.,1,1
2023-11-12 00:00:00,Whoever ends up portraying Elon Musk in biopic could be bound for Oscar glory,Maybe the hottest question in Hollywood right now is: Who will play Elon Musk?,https://www.nbcnews.com/pop-culture/movies/whoever-ends-portraying-elon-musk-biopic-bound-oscar-glory-rcna124829,NBC,Whoever ends up portraying Elon Musk in biopic could be bound for Oscar glory Maybe the hottest question in Hollywood right now is: Who will play Elon Musk?,0,1
2023-11-16 00:00:00,"Disney, Apple among major companies to pull business from X after Elon Musk's antisemitic post","SAN FRANCISCO — Tech billionaire Elon Musk faced a third day of backlash Friday from Jewish leaders, the White House and media advertisers including Disney and Apple after he embraced an antisemitic conspiracy theory earlier in the week, the latest in a pattern of his echoing anti-Jewish bigotry going back years.",https://www.nbcnews.com/tech/tech-news/antisemites-are-saying-elon-musk-side-latest-tweets-jews-rcna125617,NBC,"Disney, Apple among major companies to pull business from X after Elon Musk's antisemitic post SAN FRANCISCO — Tech billionaire Elon Musk faced a third day of backlash Friday from Jewish leaders, the White House and media advertisers including Disney and Apple after he embraced an antisemitic conspiracy theory earlier in the week, the latest in a pattern of his echoing anti-Jewish bigotry going back years.",0,1
2023-11-16 23:26:48,X Races to Contain Damage After Elon Musk Endorses Antisemitic Post,"IBM, a major advertiser on X, has pulled its spending from the social media platform, whose employees are grappling with what to tell its other advertisers, according to internal messages.",https://www.nytimes.com/2023/11/16/technology/elon-musk-endorses-antisemitic-post-ibm.html,NYT,"X Races to Contain Damage After Elon Musk Endorses Antisemitic Post IBM, a major advertiser on X, has pulled its spending from the social media platform, whose employees are grappling with what to tell its other advertisers, according to internal messages.",0,1
2023-11-17 13:06:41,Advertisers Push Back at Social Media Firms over Antisemitism,"Companies, celebrities and influencers have taken TikTok and X  — and Elon Musk himself — to task for the rise of hate speech on their platforms since the Oct. 7 Hamas attacks on Israel.",https://www.nytimes.com/2023/11/17/business/dealbook/x-musk-tiktok-antisemitism-social-media.html,NYT,"Advertisers Push Back at Social Media Firms over Antisemitism Companies, celebrities and influencers have taken TikTok and X  — and Elon Musk himself — to task for the rise of hate speech on their platforms since the Oct. 7 Hamas attacks on Israel.",0,1
2023-11-17 18:19:49,Unions in Sweden Expand Blockade Against Tesla,"In sympathy with striking mechanics, unions representing dockworkers, electricians and others in the country are refusing to do work for the electric carmaker.",https://www.nytimes.com/2023/11/17/business/tesla-sweden-strikes.html,NYT,"Unions in Sweden Expand Blockade Against Tesla In sympathy with striking mechanics, unions representing dockworkers, electricians and others in the country are refusing to do work for the electric carmaker.",1,0
2023-11-17 22:50:43,Advertisers Flee X as Outcry Over Musk’s Endorsement of Antisemitic Post Grows,"Disney, Apple, Paramount and Lionsgate halted marketing on X, formerly Twitter, as Elon Musk faced a furor over antisemitic abuse on his social media platform.",https://www.nytimes.com/2023/11/17/technology/elon-musk-twitter-x-advertisers.html,NYT,"Advertisers Flee X as Outcry Over Musk’s Endorsement of Antisemitic Post Grows Disney, Apple, Paramount and Lionsgate halted marketing on X, formerly Twitter, as Elon Musk faced a furor over antisemitic abuse on his social media platform.",0,1
2023-11-19 00:00:00,DeSantis refuses to address Elon Musk’s antisemitic post: 'I’ve never seen him indulge in any of that',Florida Gov. Ron DeSantis on Sunday refused to condemn a post that Elon Musk made on X endorsing an antisemitic tweet that alluded to a white supremacist conspiracy theory.,https://www.nbcnews.com/politics/2024-election/desantis-refuses-address-elon-musks-antisemitic-post-ve-never-seen-ind-rcna125893,NBC,DeSantis refuses to address Elon Musk’s antisemitic post: 'I’ve never seen him indulge in any of that' Florida Gov. Ron DeSantis on Sunday refused to condemn a post that Elon Musk made on X endorsing an antisemitic tweet that alluded to a white supremacist conspiracy theory.,0,1
2023-11-24 22:00:51,X May Lose Up to $75 Million in Revenue as More Advertisers Pull Out,"Internal documents show companies like Airbnb, Coca-Cola and Microsoft have halted ads, or may do so, after Elon Musk’s endorsement of an antisemitic conspiracy theory.",https://www.nytimes.com/2023/11/24/business/x-elon-musk-advertisers.html,NYT,"X May Lose Up to $75 Million in Revenue as More Advertisers Pull Out Internal documents show companies like Airbnb, Coca-Cola and Microsoft have halted ads, or may do so, after Elon Musk’s endorsement of an antisemitic conspiracy theory.",0,1
2023-11-27 00:00:00,Elon Musk visits Israel to meet top leaders as accusations of antisemitism on X grow,"Elon Musk, who’s been under fire for endorsing an antisemitic conspiracy theory and wider accusations of hatred flourishing on his social media platform X, visited Israel, where he toured a kibbutz attacked by Hamas militants and held talks with top leaders.",https://www.nbcnews.com/tech/social-media/elon-musk-visits-israel-meet-top-leaders-accusations-antisemitism-x-gr-rcna126874,NBC,"Elon Musk visits Israel to meet top leaders as accusations of antisemitism on X grow Elon Musk, who’s been under fire for endorsing an antisemitic conspiracy theory and wider accusations of hatred flourishing on his social media platform X, visited Israel, where he toured a kibbutz attacked by Hamas militants and held talks with top leaders.",0,1
2023-11-27 00:00:00,What’s Merriam-Webster’s word of the year for 2023? Hint: Be true to yourself,"In an age of deepfakes and post-truth, as artificial intelligence rose and Elon Musk turned Twitter into X, the Merriam-Webster word of the year for 2023 is “authentic.”",https://www.nbcnews.com/news/us-news/s-merriam-websters-word-year-2023-hint-true-rcna126791,NBC,"What’s Merriam-Webster’s word of the year for 2023? Hint: Be true to yourself In an age of deepfakes and post-truth, as artificial intelligence rose and Elon Musk turned Twitter into X, the Merriam-Webster word of the year for 2023 is “authentic.”",0,1
2023-11-28 05:01:30,Tesla Sues Swedish Transport Agency in Dispute Over License Plates,"The electric carmaker sued the agency to deliver license plates for its cars, the latest escalation as a labor fight enters its second month.",https://www.nytimes.com/2023/11/28/business/tesla-license-plates-sweden-unions.html,NYT,"Tesla Sues Swedish Transport Agency in Dispute Over License Plates The electric carmaker sued the agency to deliver license plates for its cars, the latest escalation as a labor fight enters its second month.",1,0
2023-11-29 00:00:00,"Elon Musk claims advertisers are trying to ‘blackmail’ him, says ‘Go f--- yourself’","Speaking at the 2023 DealBook Summit in New York on Wednesday, Elon Musk, the owner of social media site X (formerly Twitter), scoffed at advertisers leaving the platform because of antisemitic posts he amplified there.",https://www.nbcnews.com/tech/tech-news/elon-musk-advertisers-are-trying-blackmail-go-f-rcna127290,NBC,"Elon Musk claims advertisers are trying to ‘blackmail’ him, says ‘Go f--- yourself’ Speaking at the 2023 DealBook Summit in New York on Wednesday, Elon Musk, the owner of social media site X (formerly Twitter), scoffed at advertisers leaving the platform because of antisemitic posts he amplified there.",0,1
2023-11-29 12:03:17,What to Expect at Today’s DealBook Summit,"Vice President Kamala Harris, Elon Musk, Bob Iger, Jamie Dimon and Tsai Ing-wen, the president of Taiwan, are among the big names speaking.",https://www.nytimes.com/2023/11/29/business/dealbook/dealbook-summit-harris-musk.html,NYT,"What to Expect at Today’s DealBook Summit Vice President Kamala Harris, Elon Musk, Bob Iger, Jamie Dimon and Tsai Ing-wen, the president of Taiwan, are among the big names speaking.",0,1
2023-11-29 13:42:23,"Elon Musk, Kamala Harris, Isaac Herzog: Takeaways from the 2023 DealBook Summit","The interviews included a defiant Mr. Musk on an advertiser boycott at X, the vice president on the Biden administration’s challenges reaching voters, and the Israeli president on hostages in Gaza.",https://www.nytimes.com/2023/11/29/business/dealbook/dealbook-summit-musk-harris-israel.html,NYT,"Elon Musk, Kamala Harris, Isaac Herzog: Takeaways from the 2023 DealBook Summit The interviews included a defiant Mr. Musk on an advertiser boycott at X, the vice president on the Biden administration’s challenges reaching voters, and the Israeli president on hostages in Gaza.",0,1
2023-11-29 13:42:30,"Here’s the Lineup for the 2023 DealBook Summit, and When to Watch","Vice President Kamala Harris, President Tsai Ing-wen of Taiwan, and Elon Musk are among those being interviewed Wednesday by The Times’s Andrew Ross Sorkin.",https://www.nytimes.com/2023/11/29/business/dealbook/harris-musk-iger-ai-inflation-antisemitism-streaming-wars.html,NYT,"Here’s the Lineup for the 2023 DealBook Summit, and When to Watch Vice President Kamala Harris, President Tsai Ing-wen of Taiwan, and Elon Musk are among those being interviewed Wednesday by The Times’s Andrew Ross Sorkin.",0,1
2023-11-29 23:58:15,Elon Musk Uses a Crude Insult to Slam Advertisers for Pulling Back From X.,"Although Mr. Musk acknowledged that an extended boycott could bankrupt X, he suggested that the public would blame the brands rather than him for its collapse.",https://www.nytimes.com/2023/11/29/business/dealbook/elon-musk-advertisers-blackmail-iger.html,NYT,"Elon Musk Uses a Crude Insult to Slam Advertisers for Pulling Back From X. Although Mr. Musk acknowledged that an extended boycott could bankrupt X, he suggested that the public would blame the brands rather than him for its collapse.",0,1
2023-11-30 00:00:00,Tesla begins deliveries of its Cybertruck years after viral glass test,,https://www.nbcnews.com/video/tesla-begins-deliveries-of-its-cybertruck-years-after-viral-glass-test-199116869935,NBC,Tesla begins deliveries of its Cybertruck years after viral glass test,1,0
2023-11-30 00:00:00,Elon Musk hypes Tesla Cybertruck at deliveries event in Austin,"Tesla CEO Elon Musk took the stage to reveal details about the company’s new and unconventional Cybertruck pickup on Thursday in Austin, Texas, one day after he appeared in a bizarre interview at the DealBook Summit in New York.",https://www.nbcnews.com/tech/tech-news/elon-musk-hypes-tesla-cybertruck-deliveries-event-austin-rcna127513,NBC,"Elon Musk hypes Tesla Cybertruck at deliveries event in Austin Tesla CEO Elon Musk took the stage to reveal details about the company’s new and unconventional Cybertruck pickup on Thursday in Austin, Texas, one day after he appeared in a bizarre interview at the DealBook Summit in New York.",1,1
2023-12-01 00:00:00,"Man plotted 'mass casualty' attack at Cybertruck event attended by Elon Musk in Texas, officials say","A Florida man was arrested this week after allegedly planning to commit a ""mass casualty event"" at Tesla headquarters in Texas during a Cybertruck promotion attended by Elon Musk, prosecutors said.",https://www.nbcnews.com/news/us-news/man-plotted-mass-casualty-attack-cybertruck-event-attended-elon-musk-t-rcna127584,NBC,"Man plotted 'mass casualty' attack at Cybertruck event attended by Elon Musk in Texas, officials say A Florida man was arrested this week after allegedly planning to commit a ""mass casualty event"" at Tesla headquarters in Texas during a Cybertruck promotion attended by Elon Musk, prosecutors said.",1,1
2023-12-01 13:31:59,The Fallout From Musk’s Profanity-Laden Attack on Advertisers Isn’t Over,"Shares in Tesla fell despite the release of the Cybertruck pickup on Thursday, and some brands are still steering clear of X.",https://www.nytimes.com/2023/12/01/business/dealbook/elon-musk-twitter-tesla-spacex.html,NYT,"The Fallout From Musk’s Profanity-Laden Attack on Advertisers Isn’t Over Shares in Tesla fell despite the release of the Cybertruck pickup on Thursday, and some brands are still steering clear of X.",1,1
2023-12-07 05:02:01,Tesla Is Fighting With Sweden’s Unions. Here’s What to Know.,"The action began with a walkout by mechanics in October, but has spread to include blockades by other unions. Tesla has pushed back through the courts.",https://www.nytimes.com/2023/12/07/business/tesla-sweden-union.html,NYT,"Tesla Is Fighting With Sweden’s Unions. Here’s What to Know. The action began with a walkout by mechanics in October, but has spread to include blockades by other unions. Tesla has pushed back through the courts.",1,0
2023-12-08 00:00:00,Elon Musk company properties in Texas valued at $2.5 billion,The appraised value of properties in Texas owned by Elon Musk's companies has climbed in recent years to at least $2.5 billion.,https://www.nbcnews.com/tech/tech-news/elon-musk-property-texas-value-wealth-billion-worth-house-rcna124269,NBC,Elon Musk company properties in Texas valued at $2.5 billion The appraised value of properties in Texas owned by Elon Musk's companies has climbed in recent years to at least $2.5 billion.,0,1
2023-12-08 00:00:00,Elon Musk asks Supreme Court to undo ‘Twitter sitter’ agreement with SEC,"Tesla CEO Elon Musk is asking the U.S. Supreme Court to undo a settlement agreement that he and the automaker struck with the Securities and Exchange Commission requiring a company lawyer, or a “Twitter sitter,” to review and approve his Tesla-related tweets.",https://www.nbcnews.com/tech/tech-news/elon-musk-asks-supreme-court-undo-twitter-sitter-agreement-sec-rcna128705,NBC,"Elon Musk asks Supreme Court to undo ‘Twitter sitter’ agreement with SEC Tesla CEO Elon Musk is asking the U.S. Supreme Court to undo a settlement agreement that he and the automaker struck with the Securities and Exchange Commission requiring a company lawyer, or a “Twitter sitter,” to review and approve his Tesla-related tweets.",1,1
2023-12-09 16:58:09,Elon Musk Brings Conspiracy Theorist Alex Jones Back to X,Jones was banned from the social media platform in 2018 after posting harassing messages.,https://www.nytimes.com/2023/12/09/technology/elon-musk-alex-jones-twitter-x.html,NYT,Elon Musk Brings Conspiracy Theorist Alex Jones Back to X Jones was banned from the social media platform in 2018 after posting harassing messages.,0,1
2023-12-10 00:00:00,Elon Musk restores X account of conspiracy theorist Alex Jones,"Elon Musk has restored the X account of conspiracy theorist Alex Jones, pointing to a poll on the social media platform formerly known as Twitter that came out in favor of the Infowars host who repeatedly called the 2012 Sandy Hook school shooting a hoax.",https://www.nbcnews.com/news/us-news/elon-musk-restores-x-account-conspiracy-theorist-alex-jones-rcna128918,NBC,"Elon Musk restores X account of conspiracy theorist Alex Jones Elon Musk has restored the X account of conspiracy theorist Alex Jones, pointing to a poll on the social media platform formerly known as Twitter that came out in favor of the Infowars host who repeatedly called the 2012 Sandy Hook school shooting a hoax.",0,1
2023-12-12 00:00:00,"Traffic from Elon Musk’s Starlink satellites tripled this year, says new report","U.S. traffic from Starlink grew by more than 150% this year compared with 2022, Cloudflare said in the end-of-year report.",https://www.nbcnews.com/tech/innovation/elon-musk-starlink-satellite-traffic-brazil-us-ukraine-gaza-rcna129100,NBC,"Traffic from Elon Musk’s Starlink satellites tripled this year, says new report U.S. traffic from Starlink grew by more than 150% this year compared with 2022, Cloudflare said in the end-of-year report.",0,1
2023-12-13 00:00:00,Tesla issues massive recall involving autopilot feature,,https://www.nbcnews.com/nightly-news/video/tesla-issues-massive-recall-involving-autopilot-feature-200173637928,NBC,Tesla issues massive recall involving autopilot feature,1,0
2023-12-13 00:00:00,Tesla issues massive recall of more than 2 million vehicles over autopilot safety concerns,"Tesla is recalling more than 2 million of its vehicles, nearly all its cars on the road in the U.S., after an investigation found its autopilot safety system was “not sufficient to prevent driver misuse.”",https://www.nbcnews.com/news/us-news/tesla-issues-massive-recall-2-million-vehicles-autopilot-safety-concer-rcna129486,NBC,"Tesla issues massive recall of more than 2 million vehicles over autopilot safety concerns Tesla is recalling more than 2 million of its vehicles, nearly all its cars on the road in the U.S., after an investigation found its autopilot safety system was “not sufficient to prevent driver misuse.”",1,0
2023-12-13 00:00:00,"Pedestrians, already dying at record levels, now face Elon Musk’s Cybertruck","As vehicles get bigger and heavier, they also get deadlier.",https://www.nbcnews.com/tech/tech-news/pedestrians-already-dying-record-levels-now-face-elon-musks-cybertruck-rcna128603,NBC,"Pedestrians, already dying at record levels, now face Elon Musk’s Cybertruck As vehicles get bigger and heavier, they also get deadlier.",1,1
2023-12-13 14:22:18,Tesla Recalls Autopilot Software in 2 Million Vehicles,"Federal regulators pressed the automaker to make updates to ensure drivers are paying attention while using Autopilot, a system that can steer, accelerate and brake on its own.",https://www.nytimes.com/2023/12/13/business/tesla-autopilot-recall.html,NYT,"Tesla Recalls Autopilot Software in 2 Million Vehicles Federal regulators pressed the automaker to make updates to ensure drivers are paying attention while using Autopilot, a system that can steer, accelerate and brake on its own.",1,0
2023-12-13 20:36:35,What Car Owners Should Know About the Tesla Autopilot Recall,"Under pressure from federal regulators, the company has agreed to recall two million cars to update its driver-assistance system. The cars will be updated over cellular networks.",https://www.nytimes.com/2023/12/13/business/tesla-recall-what-to-know.html,NYT,"What Car Owners Should Know About the Tesla Autopilot Recall Under pressure from federal regulators, the company has agreed to recall two million cars to update its driver-assistance system. The cars will be updated over cellular networks.",1,0
2023-12-16 10:02:06,Fewer Electric Vehicles Will Qualify for Federal Tax Credits in 2024,Purchases of popular models like the Tesla Model 3 and the Ford Mustang Mach-E may no longer entitle buyers to tax savings because the cars do not meet tougher sourcing requirements.,https://www.nytimes.com/2023/12/16/business/electric-vehicle-tax-credits.html,NYT,Fewer Electric Vehicles Will Qualify for Federal Tax Credits in 2024 Purchases of popular models like the Tesla Model 3 and the Ford Mustang Mach-E may no longer entitle buyers to tax savings because the cars do not meet tougher sourcing requirements.,1,0
2023-12-18 12:18:15,Illicit Content on Elon Musk’s X Draws E.U. Investigation,"The inquiry is perhaps the most substantial regulatory move to date against X, which has seen a rise in incendiary content on the platform, according to researchers.",https://www.nytimes.com/2023/12/18/technology/x-twitter-european-union-investigation.html,NYT,"Illicit Content on Elon Musk’s X Draws E.U. Investigation The inquiry is perhaps the most substantial regulatory move to date against X, which has seen a rise in incendiary content on the platform, according to researchers.",0,1
2023-12-22 00:00:00,"Tesla recalls 120,000 vehicles over potentially faulty doors that could open in a crash",Tesla is recalling Tesla Model S luxury sedans and Model X SUVs manufactured in 2022 and 2023 due to the vehicles’ failure to comply with U.S. government regulations.,https://www.nbcnews.com/business/business-news/tesla-recall-2023-vehicles-model-luxury-sedan-suv-rcna130950,NBC,"Tesla recalls 120,000 vehicles over potentially faulty doors that could open in a crash Tesla is recalling Tesla Model S luxury sedans and Model X SUVs manufactured in 2022 and 2023 due to the vehicles’ failure to comply with U.S. government regulations.",1,0
2023-12-27 05:00:22,Tesla Strike Is a Culture Clash: Swedish Labor vs. American Management,"Workers seeking a collective agreement from the automaker say they are pushing for their rights, but car owners see them as taking the fight too far.",https://www.nytimes.com/2023/12/27/business/tesla-sweden-strike-labor.html,NYT,"Tesla Strike Is a Culture Clash: Swedish Labor vs. American Management Workers seeking a collective agreement from the automaker say they are pushing for their rights, but car owners see them as taking the fight too far.",1,0
2024-01-02 13:51:40,Tesla Sales Rebound After Steep Price Cuts,The leading U.S. electric-vehicle maker also drew buyers eager to take advantage of government incentives that will be harder to get in 2024.,https://www.nytimes.com/2024/01/02/business/tesla-fourth-quarter-sales.html,NYT,Tesla Sales Rebound After Steep Price Cuts The leading U.S. electric-vehicle maker also drew buyers eager to take advantage of government incentives that will be harder to get in 2024.,1,0
2024-01-03 19:41:27,"SpaceX Illegally Fired Workers Critical of Musk, Federal Agency Says",The National Labor Relations Board said the rocket company had wrongly dismissed eight people for a letter raising concerns about the chief executive.,https://www.nytimes.com/2024/01/03/business/spacex-elon-musk-nlrb-workers.html,NYT,"SpaceX Illegally Fired Workers Critical of Musk, Federal Agency Says The National Labor Relations Board said the rocket company had wrongly dismissed eight people for a letter raising concerns about the chief executive.",0,1
2024-01-04 00:00:00,"SpaceX illegally fired workers critical of Elon Musk, U.S. labor agency says",Rocket and satellite maker SpaceX on Wednesday was accused by a U.S. labor agency of unlawfully firing eight employees for circulating a letter calling founder and CEO Elon Musk a “distraction and embarrassment.”,https://www.nbcnews.com/tech/tech-news/spacex-illegally-fired-workers-critical-elon-musk-us-labor-agency-says-rcna132250,NBC,"SpaceX illegally fired workers critical of Elon Musk, U.S. labor agency says Rocket and satellite maker SpaceX on Wednesday was accused by a U.S. labor agency of unlawfully firing eight employees for circulating a letter calling founder and CEO Elon Musk a “distraction and embarrassment.”",0,1
2024-01-05 00:00:00,"Tesla recalls over 1.6 million vehicles in China to fix automatic steering, door latch glitches","BEIJING — Tesla is recalling more than 1.6 million Model S, X, 3 and Y electric vehicles exported to China for problems with their automatic assisted steering and door latch controls.",https://www.nbcnews.com/news/world/tesla-recalls-16-million-vehicles-china-fix-automatic-steering-door-la-rcna132447,NBC,"Tesla recalls over 1.6 million vehicles in China to fix automatic steering, door latch glitches BEIJING — Tesla is recalling more than 1.6 million Model S, X, 3 and Y electric vehicles exported to China for problems with their automatic assisted steering and door latch controls.",1,0
2024-01-05 00:00:00,"Once laughed off by Musk, China's BYD has taken Tesla’s EV crown","BYD dethroned Tesla in the fourth quarter as the top EV maker, selling more battery-powered vehicles than its U.S. rival.",https://www.nbcnews.com/tech/tech-news/laughed-musk-chinas-byd-taken-teslas-ev-crown-rcna132444,NBC,"Once laughed off by Musk, China's BYD has taken Tesla’s EV crown BYD dethroned Tesla in the fourth quarter as the top EV maker, selling more battery-powered vehicles than its U.S. rival.",1,1
2024-01-05 16:34:44,Tesla Recalls 1.6 Million Cars in China to Fix Self-Driving Systems,The recall follows a similar move by the company in the United States to upgrade the cars’ Autopilot feature.,https://www.nytimes.com/2024/01/05/business/tesla-china-recall.html,NYT,Tesla Recalls 1.6 Million Cars in China to Fix Self-Driving Systems The recall follows a similar move by the company in the United States to upgrade the cars’ Autopilot feature.,1,0
2024-01-10 00:00:00,Elon Musk criticized by civil rights groups for posts calling DEI initiatives unsafe,Elon Musk drew a swift rebuke from the NAACP after he criticized diversity and DEI efforts by United Airlines and Boeing.,https://www.nbcnews.com/tech/internet/elon-musk-boeing-dei-diversity-x-posts-pilots-rcna133351,NBC,Elon Musk criticized by civil rights groups for posts calling DEI initiatives unsafe Elon Musk drew a swift rebuke from the NAACP after he criticized diversity and DEI efforts by United Airlines and Boeing.,0,1
2024-01-11 21:53:42,Hertz Will Shrink Electric Fleet After Being Burned by Tesla’s Price Cuts,"The rental car company blamed the sharp drop in the value of electric vehicles and higher repair costs for its decision to sell 20,000 cars.",https://www.nytimes.com/2024/01/11/business/hertz-electric-vehicles-tesla.html,NYT,"Hertz Will Shrink Electric Fleet After Being Burned by Tesla’s Price Cuts The rental car company blamed the sharp drop in the value of electric vehicles and higher repair costs for its decision to sell 20,000 cars.",1,0
2024-01-16 14:37:28,Musk Demands Bigger Stake in Tesla as Price for A.I. Work,"Elon Musk, the electric car company’s chief executive, said he would “build products outside of Tesla” unless the board raises his stake to 25 percent.",https://www.nytimes.com/2024/01/16/business/tesla-elon-musk-stock.html,NYT,"Musk Demands Bigger Stake in Tesla as Price for A.I. Work Elon Musk, the electric car company’s chief executive, said he would “build products outside of Tesla” unless the board raises his stake to 25 percent.",1,1
2024-01-19 00:00:00,"Elon Musk, rebuked by the White House for pushing antisemitic rhetoric, expected to visit Auschwitz",Elon Musk was blasted for endorsing a false anti-Jewis claim posted on his social media site X. Next week he will take part in a panel on online antisemitism and reportedly toured the Nazi death camp Auschwitz.,https://www.nbcnews.com/news/world/elon-musk-ceo-x-visit-poland-antisemitism-uproar-rcna134759,NBC,"Elon Musk, rebuked by the White House for pushing antisemitic rhetoric, expected to visit Auschwitz Elon Musk was blasted for endorsing a false anti-Jewis claim posted on his social media site X. Next week he will take part in a panel on online antisemitism and reportedly toured the Nazi death camp Auschwitz.",0,1
2024-01-22 21:23:29,"Elon Musk, on Rehabilitation Tour, Calls Himself ‘Aspirationally Jewish’","His remarks, part of an effort to atone for comments many called antisemitic, came after a visit to the Auschwitz death camp site.",https://www.nytimes.com/2024/01/22/world/europe/elon-musk-auschwitz-jewish-antisemitism.html,NYT,"Elon Musk, on Rehabilitation Tour, Calls Himself ‘Aspirationally Jewish’ His remarks, part of an effort to atone for comments many called antisemitic, came after a visit to the Auschwitz death camp site.",0,1
2024-01-23 00:00:00,"Elon Musk says he's 'Jewish by association' after Auschwitz visit, sees 'almost no antisemitism'","Elon Musk said he is ""Jewish by association"" during a conversation with conservative commentator Ben Shapiro after a visit to the former Nazi concentration camp in Auschwitz, Poland.",https://www.nbcnews.com/news/us-news/elon-musk-says-jewish-association-auschwitz-visit-sees-almost-no-antis-rcna135271,NBC,"Elon Musk says he's 'Jewish by association' after Auschwitz visit, sees 'almost no antisemitism' Elon Musk said he is ""Jewish by association"" during a conversation with conservative commentator Ben Shapiro after a visit to the former Nazi concentration camp in Auschwitz, Poland.",0,1
2024-01-24 21:21:45,Tesla Profit From Car Sales Falls as Price Cuts Hurt,"A tax benefit boosted quarterly earnings, but that masked a decline in earnings from carmaking caused by intensifying competition.",https://www.nytimes.com/2024/01/24/business/teslas-electric-vehicles-profit-price-cuts.html,NYT,"Tesla Profit From Car Sales Falls as Price Cuts Hurt A tax benefit boosted quarterly earnings, but that masked a decline in earnings from carmaking caused by intensifying competition.",1,0
2024-01-25 13:04:37,Tesla Tumbles as Growth Slows,Shares in Elon Musk’s electric vehicle maker fell sharply after the company delivered lackluster quarterly results and declined to give full-year guidance.,https://www.nytimes.com/2024/01/25/business/dealbook/tesla-shares-outlook-growth.html,NYT,Tesla Tumbles as Growth Slows Shares in Elon Musk’s electric vehicle maker fell sharply after the company delivered lackluster quarterly results and declined to give full-year guidance.,1,1
2024-01-26 00:00:00,"Tesla recalls 200,000 vehicles over backup camera glitch","Tesla is recalling approximately 200,000 vehicles over a software glitch that can prevent rearview cameras from displaying properly.",https://www.nbcnews.com/business/autos/tesla-recalls-200000-vehicles-backup-camera-glitch-which-models-years-rcna135839,NBC,"Tesla recalls 200,000 vehicles over backup camera glitch Tesla is recalling approximately 200,000 vehicles over a software glitch that can prevent rearview cameras from displaying properly.",1,0
2024-01-29 00:00:00,Elon Musk says his startup Neuralink has implanted a device in its first human,"Tech billionaire Elon Musk said Monday that his brain-science startup company, Neuralink, had implanted a device in a human for the first time, a possible step toward a product that he said would allow people to control almost any external device “just by thinking.”",https://www.nbcnews.com/tech/tech-news/elon-musk-says-startup-neuralink-implanted-device-first-human-rcna136285,NBC,"Elon Musk says his startup Neuralink has implanted a device in its first human Tech billionaire Elon Musk said Monday that his brain-science startup company, Neuralink, had implanted a device in a human for the first time, a possible step toward a product that he said would allow people to control almost any external device “just by thinking.”",0,1
2024-01-30 00:00:00,Judge voids Elon Musk's $56 billion Tesla pay package,,https://www.nbcnews.com/now/video/judge-voids-elon-musk-s-56-billion-tesla-pay-package-203266629845,NBC,Judge voids Elon Musk's $56 billion Tesla pay package,1,1
2024-01-30 00:00:00,Judge throws out Elon Musk's $56 billion Tesla pay package,"A Delaware judge on Tuesday voided the $56 billion pay package of Tesla CEO Elon Musk, ruling that the company’s board of directors failed to prove “that the compensation plan was fair.”",https://www.nbcnews.com/business/business-news/judge-throws-elon-musks-56-billion-tesla-pay-package-rcna136468,NBC,"Judge throws out Elon Musk's $56 billion Tesla pay package A Delaware judge on Tuesday voided the $56 billion pay package of Tesla CEO Elon Musk, ruling that the company’s board of directors failed to prove “that the compensation plan was fair.”",1,1
